chromagram,rms,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,label
0.4805845,0.234437,2568.3949376929468,2558.825963702504,5349.810238725348,0.13159538440158547,9.613274,88.861855,-20.309454,5.1219378,-2.9060025,-0.17131233,0.33647314,1.6108251,-2.2684178,-0.9532886,-6.211015,-2.966556,-1.8078747,-0.32546028,-1.34631,-1.6735102,-0.19069938,1.7140447,-0.12529726,-3.898667,pop
0.42353362,0.25992143,3669.7092208752665,3295.0756887635034,7876.25616299304,0.16179669373549885,-8.538217,54.288803,20.96505,13.109704,9.726937,6.021226,10.72529,6.099407,0.69315916,5.000696,-3.4494898,0.8779638,-1.9318744,-2.7826471,-2.6675231,-3.3132741,1.7076825,-0.15455697,4.8509474,2.9123032,pop
0.3493667,0.21047217,3420.34060300467,3369.285281958865,7790.523038718097,0.130859375,-93.55615,59.692272,32.118748,13.111075,13.273323,-6.8759303,2.323124,-7.897263,2.2823575,4.4835987,-4.046753,2.6728723,-3.0834904,-5.7426543,-1.5182899,-1.2000958,-3.0556777,-1.0912031,2.3878045,4.7468257,pop
0.4094218,0.18572515,3644.6944662544083,3200.818486282419,7658.167948357744,0.1591457004060325,-68.853226,40.464878,25.379042,35.77374,13.394774,2.8413062,12.763276,4.4923973,3.3528082,10.028461,-2.3824117,2.9897673,-1.7984614,-3.3932538,-1.5512497,-1.6653415,-3.517957,1.3858631,2.0409362,1.5157342,pop
0.475578,0.24541104,3543.2124126276863,3311.2239875631694,7779.906320239994,0.14274050778228925,-38.242363,47.842907,20.063591,23.82526,19.779797,13.644572,14.683596,4.55346,7.7006207,8.946215,5.429808,1.166735,1.0909894,4.391958,4.587955,2.540652,-0.25674894,4.625268,3.0187194,-1.3008825,pop
0.44524536,0.23113428,4036.553102787921,3342.1846908549423,8330.959806862675,0.21382753589037123,-34.16489,40.395576,17.487513,13.417415,13.25348,7.45461,18.185043,2.7261565,4.3575253,5.8329287,-1.1368766,3.1180742,2.421972,-2.0759196,-1.267184,0.15490137,2.3220057,4.3098574,2.1335516,2.9509437,pop
0.45474494,0.223571,3123.1514098627495,2970.246872098053,6616.3056482018565,0.14262155295340295,-42.758705,62.833984,4.7707863,24.053328,9.651462,-1.8745971,9.283119,-2.962565,3.1921473,5.930965,-4.76805,3.0293453,-1.2465426,-3.5179067,-0.31882668,-1.4434292,-1.8653316,-0.019046178,-0.72725487,-0.98609865,pop
0.3519207,0.037565608,1994.8445931987608,2424.5978050966087,4382.423177838602,0.07252581508604021,-273.2859,103.15787,8.707334,31.72075,12.513807,3.4985435,3.9342463,-0.14623442,-3.905049,3.2356594,-6.3649225,-1.5369518,-3.2182267,-6.7739797,-3.811623,-6.2356906,-5.6167746,-4.0200415,-2.3955622,-3.0820732,pop
0.43351123,0.21583034,3151.2673078835624,3220.605672130617,7294.301780470562,0.12755734000386698,-44.95327,69.771996,11.840608,8.122825,12.643742,7.8147817,11.333862,0.18649296,9.652751,2.8368294,3.8442724,-0.85767233,2.1284657,1.087142,-0.065554544,0.66353214,-1.47933,3.72349,4.545854,4.268233,pop
0.37009636,0.09222753,2246.1650466896363,2684.0722400547675,5154.071257341212,0.08596620021268368,-137.71698,100.26535,14.408303,15.416763,2.3251483,-1.0627028,-2.1023858,-1.6848333,-5.312328,-1.7823851,1.7386377,-6.183144,-3.0338614,-9.781332,-6.662709,-3.966679,-10.180495,-2.960999,-3.5729039,-0.6479433,pop
0.46201295,0.20798986,3168.8913468324995,3341.561494186556,7555.806128552784,0.1003438738640758,-61.994236,64.2042,29.872099,23.265636,16.268896,7.449303,8.870664,6.4179764,7.4146214,3.0254862,1.4738581,2.9803445,1.8553776,0.5234158,-0.3394597,0.8094712,1.2935449,1.1774015,0.8540133,0.10449578,pop
0.29818293,0.14303112,2489.374962768822,2941.7728595512763,5976.5297024543215,0.08426080336426914,-104.4215,86.86128,28.750662,26.615248,8.90566,5.6681976,7.7551193,0.45596424,6.6219645,6.5692687,0.38126457,2.1548538,-0.01115853,-0.35575405,1.3170835,1.3206443,1.9407235,1.2270416,-0.1189055,0.8459227,pop
0.40900984,0.17933783,3263.2254008092204,3047.4226505628944,6830.005619199536,0.13584263824439288,-112.444885,59.744156,14.4930725,19.168684,15.129468,-3.2157164,6.0994325,-6.6912847,1.4670743,-1.1568612,-1.2150759,-0.7491882,1.8876565,-0.6870184,-2.2953148,-3.4968135,-3.8997161,-3.3994458,-2.4279926,-2.078668,pop
0.44383293,0.19548541,2516.409369986737,2465.9052863097804,5087.656397277407,0.12202575164346481,-81.69946,78.60007,-17.252462,24.490986,8.399164,2.143074,5.5231094,1.9554684,8.806306,-0.12622419,0.5011937,4.6568975,2.4108074,5.5142174,0.6338683,-1.7804122,2.3241587,7.8589544,5.028922,-3.3136828,pop
0.38745075,0.13254207,3593.788286205766,3171.031490728894,7634.70291881163,0.18515413524748647,-50.414528,56.43222,12.570804,11.272075,-2.7397473,1.364512,4.545488,-0.9593082,2.2955961,2.7451103,-1.9702518,2.603266,-4.0162926,0.68073016,-1.4046428,3.3248932,3.0317414,2.6323564,2.0757194,1.3581865,pop
0.35226554,0.1909878,3588.133148349236,3336.606544622432,7948.008526228973,0.14645907349671308,-46.996872,55.773853,27.640202,19.188763,15.184655,3.1779926,5.6215177,1.6042509,4.138135,1.6238724,-1.5765473,-2.9980495,-7.6294055,-3.8432915,-8.112898,-3.370121,-2.2649112,4.505519,1.4397041,-0.38441396,pop
0.43132916,0.23486705,3510.331686060388,3148.3844132018894,7255.46540793576,0.17195732429427688,-42.823963,54.88819,17.04154,19.794298,6.863186,2.773207,11.824328,1.2092769,7.944143,1.1310865,-4.079442,0.12389292,-4.240162,-4.4536724,-2.512934,-2.89271,0.60731965,0.88602465,2.31288,1.9277774,pop
0.4371678,0.22059096,3399.9467157694194,3070.4230481677437,7052.190638141677,0.16564063406322505,-47.715034,55.56791,19.238752,24.484848,4.051934,1.5477623,6.9508295,-1.0489764,3.085979,1.782789,-3.0502334,1.9347304,-4.6737885,-2.510933,-0.8577519,-2.2815952,-1.6818115,-3.2243712,2.6228535,1.8967441,pop
0.35325673,0.19415432,3603.717671971776,3334.252267164166,7959.674426297854,0.1475236248066512,-44.714558,55.050488,27.163012,19.509436,14.692773,3.1902213,5.4972425,1.4277164,4.497019,1.3764659,-1.651968,-3.5230482,-7.915641,-3.5326471,-8.196501,-3.3976195,-2.6546369,4.2969317,1.359484,-0.1723495,pop
0.42449114,0.26535085,3694.8948636995938,3245.8658270102183,7867.854383428799,0.16674106063901778,-8.409947,42.04534,8.25708,17.971825,14.048518,7.3555565,5.7208548,-1.8969972,4.610019,2.083677,-1.0589645,-0.6514851,-2.434618,-1.4775243,-3.7624307,-1.6570911,-2.3675728,0.057115123,-0.9757896,-2.5953317,pop
0.4873104,0.22711404,3270.0834291515685,2988.7082833405943,6880.6744285636605,0.14528500821732404,-25.98363,60.921253,5.9892225,17.734783,5.1109667,10.423496,2.47509,4.931051,8.135924,3.8587987,-0.18099017,7.254121,4.970825,0.945751,-2.2928119,1.5653659,0.22874792,1.9315081,2.3764534,5.4313307,pop
0.41529775,0.24584217,3259.390158151669,3144.4652206484525,7269.504456840922,0.13163352547370458,-20.197502,57.757637,16.798876,18.264359,8.969555,14.907034,2.6759799,3.75417,1.1093913,1.8421334,-5.9835763,-3.6081223,-3.6524975,0.9081631,-0.47699356,-0.41430753,-4.6309767,1.9587855,1.5689732,0.54510975,pop
0.33305967,0.19876374,2806.820283529045,2858.2055319531223,6103.572270156613,0.12851841949439288,-42.197926,82.16002,-2.232454,19.91509,13.868116,0.8637812,7.9262795,-0.7117241,6.869168,-1.9082465,-4.6973753,-3.1786478,-2.943701,3.5991735,-0.068858184,1.5991547,0.85947883,-1.2400229,2.5315967,0.78237414,pop
0.3658831,0.30382735,3047.54489379022,3306.8952729183193,7386.155130691705,0.10640263981535189,-36.625267,73.05996,39.158207,20.333044,12.51073,2.1546597,11.729039,-2.4213943,6.64153,3.165004,-5.399322,-3.1509366,-5.771765,-7.671663,-7.6017838,-6.8456736,-6.113605,-1.5723379,2.1332114,-1.5497049,pop
0.33989903,0.2512607,3126.642118893024,3162.858788140159,6932.026038645592,0.10530825538959783,-59.02925,60.98595,27.73971,23.84554,12.294417,7.3816767,12.328515,7.153815,13.42538,2.5030172,-1.9612687,-2.4025986,-4.512378,3.4695818,2.0414045,3.72387,2.4906275,1.2688146,3.1089754,1.636918,pop
0.46697038,0.2043813,3508.7865369019805,3309.980254901567,7585.1332520664155,0.13715000845901004,-125.479385,51.224575,38.498653,14.487559,16.236156,4.63613,12.310097,1.1741846,1.7326913,9.773376,-2.8207996,2.079874,0.85531515,-0.49291,1.3518515,-0.84893537,0.49980152,4.1465178,1.7532136,8.227995,pop
0.39972743,0.21317454,3633.050971818624,3133.7309521136176,7532.282811140516,0.18300841671500387,-26.876703,46.743748,8.672207,8.5799055,6.0910196,12.443403,6.9745593,2.4972491,1.1506491,7.2590165,-3.130137,1.2660364,3.836027,4.68224,1.7099525,-0.97694063,-1.2943456,-2.674836,-1.2681279,-2.486447,pop
0.36038738,0.13817102,2765.2497466766963,3222.5190099222473,6871.514906739414,0.09597275594547564,-119.32968,85.96291,33.875805,9.989418,17.69614,0.50268716,9.569973,-5.315299,4.177596,8.121186,-7.9898343,1.5657495,-2.9321826,-1.6033915,-0.18903372,-2.4304798,1.2025255,5.840445,1.6096956,7.5767717,pop
0.32913697,0.094154395,2133.2003820783343,2289.5401044933483,4801.329745051479,0.09779937342904099,-159.4546,104.85886,-10.334901,34.656593,-4.9783587,26.813482,-21.93644,23.436378,-14.019637,19.58107,-8.303448,9.723005,-10.084416,1.418244,-6.494252,1.0744863,-9.199858,3.2866664,-0.7597916,3.7616637,reggae
0.34896004,0.082020484,1638.9074391417607,1995.2014905366873,3574.7865044047276,0.06396975299690642,-190.90338,127.411255,-3.7817163,26.699514,-12.817381,23.91778,-8.21869,9.9544935,-12.225649,13.444775,-7.063594,1.636292,-14.525698,-3.2334347,-10.447204,-3.5031135,-9.744485,-3.9167373,-7.6518507,-3.5494335,reggae
0.37853554,0.09248084,1796.8382988303633,2103.089978515638,3924.821794337297,0.07510279207753287,-189.06543,110.85826,3.004887,48.370605,-6.4146676,20.720901,-12.555557,15.879529,-13.624746,9.412742,-8.037605,8.087933,-10.635764,-2.5562522,-4.711722,-1.0378505,-3.206988,2.6967506,-3.9825125,2.8650258,reggae
0.39140993,0.09422628,1923.3414635379286,2107.9115778723212,4153.301902824101,0.08490731341840681,-201.1873,104.14095,-15.433325,30.8198,14.269035,31.42963,-7.85811,17.971575,-4.0517025,16.944328,-11.206172,12.127295,-5.2819057,-0.686755,-1.3835204,3.9358315,-5.8537436,1.0404189,-2.9764552,-1.3594596,reggae
0.40196326,0.10110662,2009.5859921719066,2141.377601633614,4304.667164388776,0.08445301926237432,-175.55121,104.886215,-15.680851,27.523685,-8.108691,24.019665,-10.319919,18.858122,-8.3769865,11.853947,-7.58099,12.563684,-6.0327277,2.497778,1.900042,7.134635,-3.370105,12.441627,-3.3518329,0.741723,reggae
0.36479115,0.10035886,1798.364254543586,1964.1878611939396,3796.272068953016,0.0730159845079273,-176.73993,116.83321,-21.306896,38.748917,-5.442436,26.611658,-8.16801,15.770067,-10.479753,11.034121,-10.042136,9.911089,-3.2315578,2.8218226,-2.5236766,-1.4186885,-9.884725,3.067543,-0.278374,1.9887565,reggae
0.34240165,0.10510431,1417.8371180079043,1704.350703635335,2880.253271824246,0.06082141519238206,-207.36992,134.70654,-9.091636,38.452316,6.315114,22.596764,-8.299476,16.291506,-8.469053,4.136566,-4.3496094,6.3452015,-6.9078374,0.9548089,-0.9502448,-2.5394769,-6.0934587,2.4846709,-6.1719456,-4.575995,reggae
0.3860586,0.090615444,1754.053045973853,2026.2248244688653,3768.876771860499,0.07387510271655066,-192.23236,116.50393,-10.944519,29.895706,-0.6606049,21.446615,-11.871785,18.647598,-13.083756,14.465286,-7.384208,4.8258553,-2.8082738,3.1240525,-1.616717,-2.3874063,-6.525194,-1.4149898,-5.541775,-2.5496016,reggae
0.3688347,0.10201252,1691.2049386237773,1963.1328612294583,3655.798311521172,0.06943789878190255,-194.51596,118.60054,-6.409203,40.804306,-3.2866313,25.466774,-9.30566,11.397345,-6.1549673,15.34088,-5.159609,5.7652974,-6.277685,5.883498,-2.7901452,2.5835338,-4.7488413,4.5318327,-3.1862109,-0.31918752,reggae
0.38311118,0.086702436,1609.7020525109226,1990.7789824965632,3269.7078129531615,0.06057066596577726,-232.53601,131.23262,2.6794193,18.380754,11.350812,22.914648,-10.442412,16.765696,-15.254583,15.520481,-8.38818,8.027799,-3.7743075,3.1240792,-1.4016613,3.266289,-4.089113,2.9486842,0.39490306,0.01306884,reggae
0.29478982,0.061658997,2149.049179492621,2036.555526352134,4426.1807116444315,0.10275318119199536,-233.6394,87.541046,-22.235765,52.07015,-8.5670395,24.976643,-18.23731,1.8819953,-9.134016,-0.2320694,-17.060804,-3.026628,-9.788323,-8.793387,-7.7212167,-2.1908925,-13.639559,-6.4911876,-9.14404,-12.712146,reggae
0.41853136,0.07840808,1995.1642434287544,2295.668201606518,4557.786386582801,0.07027624709976799,-198.73442,102.40149,-9.989947,30.81021,-3.2878284,20.277971,-5.6380754,28.1015,-11.502245,18.21519,-7.350882,12.282851,-4.3677006,11.403196,-3.4651265,2.0134547,-6.986455,1.1060058,-1.5008171,1.9437108,reggae
0.427196,0.07558064,2300.0433924991617,2303.8254947444216,4920.811543829756,0.11374762845610982,-191.16934,96.33598,-17.652023,24.829916,-0.8712048,26.333563,-12.921887,19.629574,-9.789678,16.964962,-8.585589,11.415913,-8.2007675,5.952975,-1.8496035,5.9643364,-8.073905,3.3908806,-2.6517665,-0.80454034,reggae
0.3621102,0.111664586,1608.5610274912588,1975.6411497368638,3436.6775689711426,0.07061687330819799,-206.47737,122.5888,-0.56357306,29.33616,10.247352,28.2146,-9.909892,13.360518,-8.442377,11.28041,-7.28262,7.069557,-10.345523,1.9414176,-6.537752,-0.2025406,-7.5612803,0.4126586,-1.6556696,-0.17322768,reggae
0.39513677,0.114246115,1716.249593551714,2062.885827356198,3790.9012584287993,0.06409059599767981,-209.56102,105.245094,2.5816615,34.883434,15.329063,25.211456,-6.035754,18.25502,-5.0709147,8.931058,-1.0310962,8.231606,-4.0374055,4.739712,-1.0543958,3.0663292,-4.590122,4.26104,-2.1278765,-3.6655693,reggae
0.35851222,0.13189869,1923.059128288561,2314.0679515135466,4491.971058856583,0.06818641845514307,-157.78786,109.85054,8.46525,41.799885,5.120901,25.755257,-12.953896,22.061247,-15.509737,14.366769,-11.919334,11.596645,-10.623368,4.129814,-4.043911,3.464054,-8.40141,1.7827249,-5.2369094,-1.4571067,reggae
0.4193257,0.18564299,2118.7683462374644,2303.4496912941327,4853.314194823086,0.07924770700406032,-76.06505,101.08292,-11.60736,46.23532,-11.189789,31.384804,-9.450622,22.461992,-16.79247,15.963855,-9.504417,11.795688,-7.8439736,9.714247,-7.2366214,6.1724386,-8.602955,8.078384,-5.5901155,3.7275422,reggae
0.42578843,0.13979867,1803.7743780442327,1973.4189031589624,3777.9696789805685,0.07795204345514307,-154.82901,110.01798,-18.426153,36.61726,0.55837196,31.572144,-10.411386,18.814074,-7.1587787,13.147525,-5.2464466,8.898726,-6.7048063,6.030565,-2.7972186,3.6339145,-2.2192023,5.3042603,-6.5971866,-2.9231682,reggae
0.39466432,0.106431,1907.5162410949943,2124.6711769419503,4220.574427204177,0.07740447360788863,-170.84277,107.72285,-1.7588563,46.444073,-0.183571,24.942398,-10.660902,18.09078,-10.776378,11.15784,-7.251315,6.2062283,-6.465581,2.0480554,-2.4313388,2.5594656,-4.040068,0.79158884,-3.7559378,-1.6786796,reggae
0.39411247,0.13868877,1753.9362398405503,2068.2620053448477,3840.287734737529,0.0712822650812065,-184.57799,106.2077,4.0157146,38.713036,8.409507,30.455729,-3.3420124,20.307583,-1.5344262,15.917467,-6.514726,13.190654,-1.7174906,6.8540926,-3.2296622,1.8751122,-6.03577,3.5220068,-7.401606,-1.7419271,reggae
0.37074193,0.13931039,1637.7409720018807,2046.4237095725919,3594.9291255800463,0.056755803485112145,-177.72803,113.60727,2.3423805,35.809982,1.6219174,34.692963,-8.722159,16.26851,-9.320133,14.183674,-2.0610719,13.126955,-7.2490826,3.582669,-0.57762897,4.825434,-3.5809894,3.7804382,-4.2991524,-1.1199582,reggae
0.39008066,0.15517841,2006.8930962076415,2120.341046515562,4323.510798832656,0.09282441814095127,-88.04365,109.44108,-25.164242,40.397404,-8.785125,24.70936,-11.53109,18.515858,-8.289595,17.030796,-8.434976,9.802066,-12.901081,1.5762508,-10.538812,-0.42000076,-7.808695,3.4471517,-4.9895797,0.06059344,reggae
0.4555319,0.18223724,2058.8216214305553,2227.187289127126,4552.781956931554,0.07230036736272236,-91.42103,98.79695,-23.190111,46.875427,-6.8471193,29.29524,-9.956196,25.666273,-10.204957,19.627111,-8.200931,13.416366,-6.498541,14.026418,0.4132102,12.5809965,0.353993,10.11324,-0.4279782,1.3009412,reggae
0.4286348,0.10787325,2354.7803333854904,2336.4614295751735,5050.143991988109,0.12024747136020882,-161.74875,78.689835,-19.243244,55.117023,13.192308,30.964312,-7.014379,24.292631,-12.833891,21.516275,-13.52693,12.778649,-7.45172,12.767483,-3.3385663,9.143028,-7.7562323,0.63176376,-4.1220765,0.49661905,reggae
0.34869853,0.123739295,1811.2349342438183,2019.5616981233231,3854.0103637978536,0.07214969124613302,-169.1751,110.45037,-8.545039,43.8886,0.31697255,26.63677,-14.361242,13.035166,-11.153996,8.111965,-7.6773176,10.930495,-8.167287,2.8069232,-6.424585,1.0975531,-4.2489095,4.349437,-3.4526877,1.232628,reggae
0.36244172,0.12684089,1708.9236968335272,1899.1874349229715,3582.7219810397332,0.07374708466260634,-177.26883,110.99807,-15.674949,36.776917,0.059576355,24.460266,-3.7647126,18.416018,-3.3584468,13.794753,-2.0930204,8.598161,-5.9453025,2.896532,-5.270199,-3.0590112,-6.1880536,2.0573895,-0.9913018,2.3045692,reggae
0.40287256,0.13435169,1840.8734875865964,2054.4849873007192,4007.299124945621,0.07454389319895592,-171.59338,99.352196,-8.279228,49.614044,1.0838335,31.124662,-7.1425056,15.892827,-1.366661,12.748078,-5.191973,11.809108,-5.328456,3.17327,-6.686716,0.033523478,-7.7254205,6.7008915,-3.766713,-1.7855016,reggae
0.4037153,0.12790774,2086.325810192422,2318.273849547691,4678.4422695221865,0.08734909730278423,-177.49751,89.96165,4.6106944,40.152603,0.17507818,23.182161,-9.900016,12.783165,-7.306883,18.739922,-5.734013,6.129672,-9.920188,0.28710198,-8.231043,3.8992085,-6.851943,2.1851232,-2.3747396,1.8317382,reggae
0.48768926,0.072865635,1640.702890671372,1907.1946099767194,3497.280296095563,0.06780765117459396,-256.20963,104.23046,-7.2736235,56.284035,11.040129,27.327316,5.82951,17.790504,-1.2712586,14.677932,-3.4765549,10.853968,-2.466574,1.5522971,-3.725413,-1.3710303,-4.196731,1.4039482,-0.26204425,-1.5987512,reggae
0.42885458,0.1038744,1585.0377717186575,2126.793156902725,3734.3037403929816,0.04365755510440835,-202.05728,111.10881,8.918227,51.8307,1.2965419,30.05183,-4.51841,22.451742,-7.145072,11.499219,-4.750569,10.597324,-2.6381235,9.011692,-4.3531933,-0.04279747,-4.3141108,0.6503414,-3.7420607,-6.19308,reggae
0.48769096,0.080471836,1814.0413745530234,2188.047407046065,4068.8344579285094,0.07047110643851508,-239.27223,98.95972,19.219698,50.784428,2.8328226,32.241898,-1.5012363,16.72732,-7.4522624,16.71682,1.5029045,16.053072,2.812533,5.943269,-6.3009443,-1.0460812,-6.334123,2.1492562,-6.635875,-5.265618,reggae
0.4900421,0.09204327,1579.8064471159312,2022.422829084345,3541.987089435905,0.05865832547853828,-226.4024,103.32618,0.12367885,43.960117,10.618689,35.1854,8.425846,21.138466,-3.303123,15.532062,-3.0154245,11.099071,1.7818537,10.622604,-5.759026,-0.9864837,-4.1318645,0.6559692,-3.7835207,-0.5743242,reggae
0.4869205,0.06391107,1510.6867183689135,1850.4347825442042,3318.9194256634282,0.06583149047757154,-243.7949,123.336296,-15.565518,38.895226,6.501296,25.519703,3.039179,17.186396,-0.22244765,8.982391,-2.4928036,6.767813,-3.4483192,3.257775,-3.4244852,-0.48860356,-2.5349975,-1.8608896,-4.9781303,-2.7181685,reggae
0.4465847,0.074233204,1615.9375128457352,2062.9431421224617,3560.7724360136312,0.059114130172080434,-249.33311,111.49543,11.242324,41.337036,-2.8858619,34.546383,0.42688894,22.322777,-9.97215,10.224924,-2.7973475,8.757152,-1.4423594,2.2481804,-3.906305,-1.8563524,-0.8397774,-0.94707,-3.1840625,-4.3206453,reggae
0.4706398,0.082481146,1291.3256533234212,1746.6323501736917,2826.819952236804,0.04460126341357309,-238.9192,132.33087,-0.075442664,41.219055,2.4168174,19.080687,7.968865,19.941566,-0.62087524,11.091235,-1.7129136,9.932831,3.0214515,2.2054896,-7.8508034,-3.978735,-4.91118,-2.1462274,-2.4135807,0.050332643,reggae
0.45838425,0.073248185,1699.0408901101935,2030.1188209290974,3785.5471015806265,0.06128250676720804,-223.3866,114.254135,-4.425039,40.22115,-5.0817986,24.668842,0.7130128,17.048096,-2.3570259,11.149014,-3.081618,6.1222076,-5.682187,3.5074627,-5.4838204,0.023318687,-4.83954,-0.70671636,-3.6349847,-2.798832,reggae
0.43464854,0.07998437,1810.9528625566486,2166.280663596208,4118.229261075261,0.0592051400570379,-236.6471,91.68791,1.8822868,45.47764,1.278727,32.267735,9.049938,19.613438,-5.0559363,10.9652,-4.000939,7.5248356,-0.33692747,5.8053417,-1.8212872,5.3813777,0.28634188,5.01483,-0.33473876,-0.85582525,reggae
0.51760095,0.08649235,1709.7580115535982,2068.263789804081,3838.08944949971,0.06325753456109823,-241.79405,97.49486,-3.0859551,45.34561,3.8976529,28.638872,9.37334,26.538002,5.108644,12.787714,-0.33099574,11.781583,3.2535045,9.947757,-3.0467036,1.8487597,-3.378154,0.7843703,-6.17902,-2.9717193,reggae
0.37370637,0.075820535,1700.9060671086115,2000.3556228344287,3693.568848789153,0.06552258555684455,-239.99101,108.75338,-8.224171,32.197556,-8.807085,18.650555,-4.663145,15.531354,-3.7125757,14.520121,-4.797308,6.403839,-2.9425259,2.4288065,-7.1086426,-0.17373337,-3.144812,-1.5504198,-3.728478,-0.8085557,reggae
0.5073734,0.10382185,1312.255386924923,2137.4244201165034,2646.835348390371,0.025934796137857694,-300.49753,99.23314,53.0556,43.24173,18.891565,24.828367,-7.962606,22.160187,1.7834965,24.796717,8.401264,20.714306,2.8090184,9.555988,1.1145605,5.9021935,1.1235291,4.193147,-2.2012649,-2.011727,reggae
0.30254298,0.03906908,2032.3811629087336,1850.49012087194,3838.9554406540024,0.1010474067092034,-296.11847,93.17214,-31.413137,29.504097,-18.939682,1.951014,-19.48865,-6.2314615,-24.005219,-7.084202,-14.19197,3.2768223,-10.590967,-2.799514,-10.801139,-6.7058,-8.503495,-3.121911,-7.0499005,-4.7547145,reggae
0.37365556,0.11999258,1930.2323260584533,2204.904558870008,4120.144433820331,0.05900574910576179,-177.37172,89.66282,9.64188,65.47754,-0.9968255,15.536905,8.025098,16.352526,0.2706472,2.636682,2.8867602,0.64512026,2.587453,2.819706,-0.45089984,2.5312626,-1.4067286,-1.6511706,1.212168,-1.8889774,reggae
0.43346694,0.07131086,2479.6656661783977,2521.328371259939,5046.729988399072,0.105634531491686,-174.84598,79.33829,-24.309269,17.974194,24.49746,15.721484,7.467415,4.2281504,3.9250464,4.8103576,2.7691038,1.7302078,-2.3367012,-1.5881025,-4.4498982,-0.36575595,-2.4332323,1.4933485,-0.33025196,-3.6631064,reggae
0.3347341,0.11070739,1484.715975682295,1644.1125947529815,2775.1352686339906,0.0760128909271075,-164.59457,142.70744,-41.489227,41.22619,16.171186,-5.5885916,7.6330695,5.6201997,0.8107262,-10.478096,-2.3444362,-0.49634734,-3.0657647,-0.59395725,1.1482643,0.7353192,1.0475487,1.9838735,3.4971964,5.3035975,reggae
0.4492127,0.15251078,2455.3491789435293,2821.1684891747145,5584.343958454177,0.08757227921983758,-104.12182,83.90624,18.854332,28.914782,10.624934,9.325369,9.320548,6.5245833,3.0000005,2.4834116,2.7958188,-0.19758017,3.110141,-2.2061284,-1.7458664,-1.5264512,-0.2652156,-0.9314673,-0.94918597,-3.5282407,reggae
0.45761815,0.091240115,4282.077748119587,3111.941275152179,7925.52606356946,0.2237736701227765,-120.30244,16.411486,25.025099,37.238102,9.279241,13.021599,3.2258027,5.973432,4.084741,1.7192081,1.9048557,2.6762865,2.0168796,-1.7191477,2.1053438,3.2442868,-2.06136,2.780347,1.6165596,-4.044804,reggae
0.32428867,0.09349061,2322.1698475078733,2592.6496472130007,5227.513968695621,0.08096405524941995,-169.0167,79.51712,15.224055,42.748604,7.6747274,17.031721,-5.987884,0.5360962,0.05442618,-0.9561837,0.8301567,-1.5881668,-2.8959403,-4.035258,-5.765046,-2.5763025,-6.5127172,-6.587183,-2.8485904,-1.2036866,reggae
0.34257227,0.10929931,2477.7986525615497,2309.800344582826,4759.479057152697,0.1149432188950116,-140.29031,69.66449,-9.971291,52.164635,3.2395134,4.563588,-3.4906845,2.923248,-6.5615134,-2.6554346,-1.7326635,-6.9407825,-5.8332243,-2.694203,2.5413423,-1.8110397,-2.156563,-2.9438698,-1.7929378,-2.7130032,reggae
0.39017743,0.120221734,2672.85191269513,2549.7905180017115,5607.942217408643,0.11116763038959783,-123.6702,66.22945,8.166251,49.742607,8.53298,25.891525,-5.3857017,12.881203,-2.562662,6.796757,-3.5737686,7.6419,-2.0511,4.9222646,3.6714377,4.1358123,-2.0535047,6.7793202,-2.8384752,-2.375996,reggae
0.37071943,0.13297951,2322.0631709816244,2803.7549095790005,5450.165290566995,0.08068951505703789,-121.48996,89.5858,23.790337,32.785522,8.8694725,-2.6014776,6.639092,1.785218,-2.936793,-3.094965,-0.69594437,-5.4260287,-6.542307,-4.702367,-3.288922,-6.4562607,-6.6425066,-4.4068737,-3.1613383,-3.9853365,reggae
0.46001703,0.13103049,2954.8185788567075,2690.155876976681,5869.1134919699825,0.12703658219740913,-104.933464,66.42192,-2.3092992,24.60506,8.405308,6.764181,1.6801282,5.182534,1.0469638,2.1926835,2.952221,4.577895,4.1976614,3.092881,-1.4190569,0.23028669,1.0844629,-2.3328245,-2.8986351,-2.192573,reggae
0.5695055,0.11750304,4273.650128634408,2876.274872653677,7673.056334741154,0.27463082463263727,-154.97037,-1.4615419,22.34605,30.44334,2.093684,28.623194,17.0027,13.4395485,8.497659,6.5052576,9.79015,10.916587,2.1764443,1.632129,6.3421397,6.9040174,-7.808254,4.7116113,3.4327328,0.67967755,reggae
0.502262,0.1899879,3289.023545845818,3253.310613903925,7286.557821110064,0.1340670014017788,-85.28403,60.939976,34.796627,19.791687,16.711823,7.9517903,9.296489,11.353253,1.3722411,-0.08378106,6.410583,3.6274137,5.6600823,7.200557,-0.8509935,3.2466633,-2.6966462,0.35601613,4.7458844,0.30303082,reggae
0.46922228,0.06308439,2003.6725747242701,2296.3471687254455,4157.357072940836,0.08975349538379737,-251.3707,105.89967,2.1344464,32.512024,16.537008,8.280577,10.363939,5.4908657,0.87177294,8.341186,-0.63930064,9.87901,-1.8562009,4.424777,1.841347,4.24208,-0.20010312,2.253603,0.95222926,1.3119127,reggae
